fecha,hipodromo,nro_carrera,hora,premio,distancia,superficie,numero,caballo,padrillo,peso,jinete,preparador
28-02-2026,Hipódromo Chile,11,16:44,Julio Castro Ruiz,2000,Normal,5,EL EGIPCIO,Boboman,60.0,R.Cisternas,E. Switt V.
28-02-2026,Hipódromo Chile,12,17:10,Oro Viejo,1600,Normal,1,GOGOL,Classic Empire (Usa),59,L.Torres,R. Sanchez Q.
28-02-2026,Hipódromo Chile,12,17:10,Oro Viejo,1600,Normal,2,SPLENDID SPRINGS,Palm Springs (Usa),53,J.Zuniga,C. Urbina H.
28-02-2026,Hipódromo Chile,12,17:10,Oro Viejo,1600,Normal,3,DEEBA SPIRIT,Sahara Spirit,54,M.Morales,M. Pavez O.
28-02-2026,Hipódromo Chile,12,17:10,Oro Viejo,1600,Normal,4,NGANNU,Hiraboku Deep (Jap),53,W.Leon,D. Contreras A.
28-02-2026,Hipódromo Chile,12,17:10,Oro Viejo,1600,Normal,5,ANALOGO,Until Sundown,55,L.C.Gonzalez,M. Perez A.
28-02-2026,Hipódromo Chile,12,17:10,Oro Viejo,1600,Normal,6,RIBEYE,Cloud Computing,59,C.Ortega,J. Alvarez D.
28-02-2026,Hipódromo Chile,12,17:10,Oro Viejo,1600,Normal,7,BELLONERO,Constitution,57,L.Valdivia,C. Urbina H.
28-02-2026,Hipódromo Chile,12,17:10,Oro Viejo,1600,Normal,8,NORMAN PRICE,Robert Bruce,57,O.Ulloa,J.P.Baeza J.
28-02-2026,Hipódromo Chile,12,17:10,Oro Viejo,1600,Normal,9,KERION (ARG),Hi Happy (Arg),59,G.Aros,A. Padovani E.
28-02-2026,Hipódromo Chile,12,17:10,Oro Viejo,1600,Normal,10,A QUIEN SALISTE,Distorted Economy,55,R.Fuenzalida,R. Quiroz S.
28-02-2026,Hipódromo Chile,12,17:10,Oro Viejo,1600,Normal,11,PAPUDO CHROME,California Chrome,52,A.Vasquez,M. Perez A.
28-02-2026,Hipódromo Chile,13,17:38,Opus,1400,Normal,1,REY PELAYO (ARG),Seahenge,58,A.Vasquez,C. Flores C.
28-02-2026,Hipódromo Chile,13,17:38,Opus,1400,Normal,2,SONATA CELTA,Mo Town,54,M.Gutierrez,R. Quiroz S.
28-02-2026,Hipódromo Chile,13,17:38,Opus,1400,Normal,3,LILYBETH,Fallen From Heaven,56,P.Galaz,V. Moris L.
28-02-2026,Hipódromo Chile,13,17:38,Opus,1400,Normal,4,HOUDINI,Lookin At Lucky,56,B.Sancho,X. Urenda P.
28-02-2026,Hipódromo Chile,13,17:38,Opus,1400,Normal,5,ERES JUGUETONA,Patternrecognition,58,H.Ochoa,M. Velarde B.
28-02-2026,Hipódromo Chile,13,17:38,Opus,1400,Normal,6,PAQUETE PLATICO,Awesome Patriot,57,D.Alvarado,E. Switt V.
28-02-2026,Hipódromo Chile,13,17:38,Opus,1400,Normal,7,AGUSTIN MAGALDI,Magnifi Cat,58,R.Vergara,R. Rojas S.
28-02-2026,Hipódromo Chile,13,17:38,Opus,1400,Normal,8,SEPTIMO DIA,Indian Trail,57,G.Aros,E. Lab R.
28-02-2026,Hipódromo Chile,13,17:38,Opus,1400,Normal,9,REGIA PIBA,Robert Bruce,58,B.Leon,M. Norambuena Ch.
28-02-2026,Hipódromo Chile,13,17:38,Opus,1400,Normal,10,MONTECRISTO,Good Samaritan (Usa),57,R.Cisternas,X. Urenda P.
28-02-2026,Hipódromo Chile,13,17:38,Opus,1400,Normal,11,MENITO,International Star,58,L. Torres,J. Hirmas R.
28-02-2026,Hipódromo Chile,13,17:38,Opus,1400,Normal,12,NO ME PILLA,Seeking The Dia,57,Seb.Gonzalez,R. Quiroz S.
28-02-2026,Hipódromo Chile,13,17:38,Opus,1400,Normal,13,LA INSTRUMENTISTA,Exaggerator,58,R.Avila,I. Michea F.
28-02-2026,Hipódromo Chile,13,17:38,Opus,1400,Normal,14,GOLD ESCUDERO,Goldencents,55,And. Covarrubias,J. Castillo D.
28-02-2026,Hipódromo Chile,13,17:38,Opus,1400,Normal,15,EL COBALTO,Boboman,58,J.Toro,J. Castillo D.
28-02-2026,Hipódromo Chile,14,18:04,Gran Handicap De Chile,1600,Normal,1,YAHSHUA,Good Samaritan (Usa),59,F.Morales,R. Pulgar A.
28-02-2026,Hipódromo Chile,14,18:04,Gran Handicap De Chile,1600,Normal,2,NINO INDOMABLE,Distorted Economy,50,J.Zuniga,C. A. Urbina R.
28-02-2026,Hipódromo Chile,14,18:04,Gran Handicap De Chile,1600,Normal,3,RIO SERRANO,Constitution,51,J.Medina,J. P. Baeza J.
28-02-2026,Hipódromo Chile,14,18:04,Gran Handicap De Chile,1600,Normal,4,PRENDE CON AGUA,International Star,51,N.Molina,E. Lab R.
28-02-2026,Hipódromo Chile,14,18:04,Gran Handicap De Chile,1600,Normal,5,OLY GOOD,Good Samaritan (Usa),60,G.Aros,A. Padovani E.
28-02-2026,Hipódromo Chile,14,18:04,Gran Handicap De Chile,1600,Normal,6,CHURRUCO,Classic Empire (Usa),55,N.Ramirez,C. Urbina H.
28-02-2026,Hipódromo Chile,14,18:04,Gran Handicap De Chile,1600,Normal,7,LATOUR CENT,Goldencents,56,R.Dores,P. Diaz S.
28-02-2026,Hipódromo Chile,14,18:04,Gran Handicap De Chile,1600,Normal,8,KOSACO,Constitution,58,O.Ulloa,J. P. Baeza J.
28-02-2026,Hipódromo Chile,14,18:04,Gran Handicap De Chile,1600,Normal,9,COCHEPE,Good Samaritan (Usa),51,A.Rivera,M. Velarde B.
28-02-2026,Hipódromo Chile,14,18:04,Gran Handicap De Chile,1600,Normal,10,PAJOMA,Bad Daddy,50,W.Leon,I. Michea F.
